bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content	cviki_count	nlaiii_count
chr3	146462330	146514534	52205	0	0	51560100	0.351556	533	254
chr3	146514535	146565427	50893	0	0	51507895	0.32252	435	194
chr3	146565428	146616997	51570	0	0	51457002	0.352977	556	210
chr3	146616998	146674570	57573	0	0	51405432	0.361089	641	242
chr3	146674571	146729356	54786	0	0	51347859	0.352499	568	261
chr3	146729357	146784416	55060	0	0	51293073	0.357392	602	269
chr3	146784417	146841340	56924	0	0	51238013	0.344635	541	287
chr3	146841341	146898789	57449	0	0	51181089	0.365124	684	276
chr3	146898790	146951898	53109	0	0	51123640	0.336704	498	255
chr3	146951899	147005717	53819	0	0	51070531	0.353202	601	253
chr3	147005718	147059626	53909	0	0	51016712	0.342689	602	225
chr3	147059627	147110185	50559	1	2	50962803	0.423663	783	146
chr3	147110186	147161004	50819	1	8	50912244	0.446211	950	163
chr3	147161005	147214180	53176	0	0	50861425	0.348616	563	283
chr3	147214181	147266935	52755	0	0	50808249	0.339987	529	201
chr3	147266936	147322373	55438	0	0	50755494	0.353025	596	235
chr3	147322374	147374104	51731	0	0	50700056	0.349056	540	224
chr3	147374105	147429850	55746	0	0	50648325	0.358591	605	242
chr3	147429851	147485803	55953	0	0	50592579	0.367004	643	257
chr3	147485804	147537891	52088	0	0	50536626	0.350887	557	217
chr3	147537892	147589666	51775	0	0	50484538	0.360773	639	239
chr3	147589667	147642166	52500	0	0	50432763	0.383238	751	234
chr3	147642167	147694448	52282	0	0	50380263	0.354118	589	224
chr3	147694449	147746707	52259	0	0	50327981	0.348342	539	206
chr3	147746708	147797806	51099	0	0	50275722	0.326699	437	216
chr3	147797807	147850237	52431	0	0	50224623	0.33936	519	221
chr3	147850238	147907279	57042	0	0	50172192	0.36375	630	275
chr3	147907280	147959297	52018	0	0	50115150	0.358472	572	272
chr3	147959298	148011781	52484	0	0	50063132	0.372037	673	230
chr3	148011782	148072779	60998	0	0	50010648	0.355585	628	282
chr3	148072780	148124213	51434	0	0	49949650	0.346191	503	234
chr3	148124214	148183993	59780	0	0	49898216	0.370843	674	268
chr3	148183994	148241293	57300	0	0	49838436	0.3526	599	261
chr3	148241294	148304696	63403	0	0	49781136	0.370913	765	256
chr3	148304697	148357697	53001	0	0	49717733	0.353371	543	218
chr3	148357698	148411728	54031	0	0	49664732	0.35983	601	257
chr3	148411729	148463161	51433	1	1	49610701	0.371337	646	228
chr3	148463162	148521960	58799	0	0	49559268	0.379258	744	265
chr3	148521961	148574385	52425	1	0	49500469	0.375279	667	225
chr3	148574386	148627764	53379	1	0	49448044	0.376646	698	241
chr3	148627765	148679482	51718	0	0	49394665	0.391488	736	228
chr3	148679483	148734545	55063	1	1	49342947	0.416886	917	257
chr3	148734546	148788342	53797	1	0	49287884	0.363031	638	209
chr3	148788343	148846289	57947	0	1	49234087	0.410496	994	249
chr3	148846290	148899311	53022	2	1	49176140	0.386594	713	240
chr3	148899312	148954298	54987	0	0	49123118	0.3832	722	252
chr3	148954299	149008080	53782	0	0	49068131	0.395653	763	235
chr3	149008081	149061555	53475	1	0	49014349	0.392557	711	269
chr3	149061556	149114007	52452	1	0	48960874	0.401357	762	243
chr3	149114008	149166826	52819	0	0	48908422	0.386641	712	273
chr3	149166827	149219559	52733	1	0	48855603	0.418732	865	285
chr3	149219560	149272943	53384	1	0	48802870	0.408325	862	255
chr3	149272944	149327139	54196	0	0	48749486	0.406045	878	255
chr3	149327140	149382885	55746	0	1	48695290	0.428676	1024	234
chr3	149382886	149438858	55973	0	0	48639544	0.408911	942	267
chr3	149438859	149493427	54569	2	1	48583571	0.390735	777	240
chr3	149493428	149552285	58858	1	1	48529002	0.380067	754	286
chr3	149552286	149606769	54484	0	0	48470144	0.361482	610	266
chr3	149606770	149660787	54018	0	0	48415660	0.355789	609	222
chr3	149660788	149716826	56039	2	2	48361642	0.386677	724	253
chr3	149716827	149771845	55019	0	1	48305603	0.394645	741	269
chr3	149771846	149824408	52563	0	0	48250584	0.412457	813	260
chr3	149824409	149876430	52022	0	0	48198021	0.394679	710	275
chr3	149876431	149928653	52223	0	0	48145999	0.389311	677	224
chr3	149928654	149980526	51873	0	0	48093776	0.422956	869	228
chr3	149980527	150032165	51639	0	0	48041903	0.378299	632	244
chr3	150032166	150085242	53077	0	0	47990264	0.391469	779	257
chr3	150085243	150137370	52128	1	1	47937187	0.389867	735	195
chr3	150137371	150190097	52727	0	0	47885059	0.357009	613	205
chr3	150190098	150247558	57461	0	0	47832332	0.388855	868	297
chr3	150247559	150302127	54569	2	1	47774871	0.381242	807	238
chr3	150302128	150360447	58320	1	2	47720302	0.392987	842	244
chr3	150360448	150415578	55131	1	0	47661982	0.393263	803	244
chr3	150415579	150473587	58009	1	1	47606851	0.432864	996	270
chr3	150473588	150525927	52340	0	2	47548842	0.438575	966	249
chr3	150525928	150587997	62070	0	0	47496502	0.427372	1017	286
chr3	150587998	150639754	51757	0	0	47434432	0.417393	827	249
chr3	150639755	150694532	54778	2	0	47382675	0.40823	768	260
chr3	150694533	150747276	52744	0	0	47327897	0.396083	753	261
chr3	150747277	150802521	55245	0	0	47275153	0.403837	817	248
chr3	150802522	150854241	51720	1	1	47219908	0.423956	839	224
chr3	150854242	150906685	52444	0	0	47168188	0.391827	724	273
chr3	150906686	150966272	59587	2	0	47115744	0.391612	807	298
chr3	150966273	151018236	51964	1	0	47056157	0.386229	681	246
chr3	151018237	151070350	52114	2	0	47004193	0.378305	607	248
chr3	151070351	151121973	51623	0	0	46952079	0.359239	592	241
chr3	151121974	151174867	52894	1	0	46900456	0.395886	745	272
chr3	151174868	151237498	62631	0	1	46847562	0.383564	803	309
chr3	151237499	151296220	58722	0	0	46784931	0.384285	800	274
chr3	151296221	151350131	53911	1	0	46726209	0.36167	629	247
chr3	151350132	151406973	56842	0	0	46672298	0.382376	753	239
chr3	151406974	151464556	57583	1	0	46615456	0.366098	680	267
chr3	151464557	151516931	52375	1	0	46557873	0.348907	531	257
chr3	151516932	151573270	56339	1	0	46505498	0.376915	708	230
chr3	151573271	151628160	54890	1	0	46449159	0.372563	690	260
chr3	151628161	151681217	53057	0	0	46394269	0.379554	681	250
chr3	151681218	151736028	54811	0	0	46341212	0.353597	607	252
chr3	151736029	151789179	53151	0	0	46286401	0.356644	631	233
chr3	151789180	151842962	53783	0	0	46233250	0.357157	626	272
chr3	151842963	151898157	55195	0	0	46179467	0.370468	697	233
chr3	151898158	151951513	53356	0	0	46124272	0.365039	637	219
chr3	151951514	152004607	53094	2	1	46070916	0.356368	595	249
chr3	152004608	152056883	52276	0	0	46017822	0.355249	604	231
chr3	152056884	152110690	53807	1	0	45965546	0.356608	602	246
chr3	152110691	152166306	55616	0	0	45911739	0.364535	675	242
chr3	152166307	152218989	52683	0	0	45856123	0.353245	568	236
chr3	152218990	152271688	52699	0	0	45803440	0.36477	617	249
chr3	152271689	152331750	60062	0	0	45750741	0.397656	870	294
chr3	152331751	152383842	52092	0	0	45690679	0.367888	643	233
chr3	152383843	152438327	54485	0	0	45638587	0.37258	710	236
chr3	152438328	152491152	52825	0	0	45584102	0.351084	544	252
chr3	152491153	152543920	52768	0	0	45531277	0.362094	616	255
chr3	152543921	152596159	52239	1	1	45478509	0.378778	604	249
chr3	152596160	152650221	54062	0	0	45426270	0.377566	736	261
chr3	152650222	152708158	57937	0	0	45372208	0.382985	832	258
chr3	152708159	152767507	59349	0	0	45314271	0.396165	924	275
chr3	152767508	152826832	59325	0	0	45254922	0.411226	1014	252
chr3	152826833	152887803	60971	1	1	45195597	0.414804	1035	307
chr3	152887804	152943732	55929	0	0	45134626	0.388314	861	263
chr3	152943733	153008742	65010	0	0	45078697	0.403799	1001	331
chr3	153008743	153062381	53639	0	0	45013687	0.37098	675	253
chr3	153062382	153119670	57289	0	0	44960048	0.387823	777	284
chr3	153119671	153173389	53719	0	0	44902759	0.359147	654	231
chr3	153173390	153233418	60029	1	0	44849040	0.36479	714	257
chr3	153233419	153293310	59892	0	0	44789011	0.361718	699	286
chr3	153293311	153349135	55825	0	0	44729119	0.371375	624	269
chr3	153349136	153407337	58202	0	0	44673294	0.379008	715	276
chr3	153407338	153460271	52934	0	0	44615092	0.356595	549	224
chr3	153460272	153513461	53190	0	0	44562158	0.371273	676	233
chr3	153513462	153574081	60620	0	0	44508968	0.378868	730	262
chr3	153574082	153628215	54134	0	0	44448348	0.362859	591	253
chr3	153628216	153687596	59381	0	0	44394214	0.377309	724	304
chr3	153687597	153749324	61728	0	0	44334833	0.369703	723	287
chr3	153749325	153802581	53257	0	0	44273105	0.374467	620	240
chr3	153802582	153856053	53472	1	1	44219848	0.398526	827	249
chr3	153856054	153907711	51658	0	0	44166376	0.378547	684	208
chr3	153907712	153964406	56695	0	0	44114718	0.389893	749	298
chr3	153964407	154020969	56563	1	0	44058023	0.372523	717	251
chr3	154020970	154073676	52707	1	1	44001460	0.367048	620	216
chr3	154073677	154129207	55531	0	0	43948753	0.372765	705	256
chr3	154129208	154186656	57449	0	1	43893222	0.358231	649	245
chr3	154186657	154242923	56267	0	0	43835773	0.367835	635	283
chr3	154242924	154294467	51544	0	0	43779506	0.354862	591	221
chr3	154294468	154354470	60003	0	0	43727962	0.364148	660	299
chr3	154354471	154408516	54046	0	0	43667959	0.371443	687	255
chr3	154408517	154460882	52366	0	0	43613913	0.350074	502	233
chr3	154460883	154513219	52337	0	0	43561547	0.376961	709	221
chr3	154513220	154570220	57001	0	0	43509210	0.360502	619	249
chr3	154570221	154635077	64857	0	0	43452209	0.370662	772	290
chr3	154635078	154690872	55795	0	0	43387352	0.373313	705	250
chr3	154690873	154749314	58442	0	0	43331557	0.393655	849	297
chr3	154749315	154803700	54386	1	1	43273115	0.370187	635	205
chr3	154803701	154862881	59181	0	0	43218729	0.387624	766	257
chr3	154862882	154914449	51568	0	0	43159548	0.370695	639	203
chr3	154914450	154969281	54832	0	0	43107980	0.391779	757	278
chr3	154969282	155027135	57854	0	0	43053148	0.378833	736	253
chr3	155027136	155079992	52857	0	1	42995294	0.394744	780	276
chr3	155079993	155132596	52604	0	0	42942437	0.390084	756	258
chr3	155132597	155186835	54239	0	0	42889833	0.399399	740	254
chr3	155186836	155252373	65538	1	0	42835594	0.399585	934	309
chr3	155252374	155312892	60519	0	0	42770056	0.386507	781	271
chr3	155312893	155370530	57638	0	0	42709537	0.390593	842	262
chr3	155370531	155422589	52059	0	0	42651899	0.389692	705	221
chr3	155422590	155481211	58622	1	1	42599840	0.417249	1019	266
chr3	155481212	155542398	61187	0	1	42541218	0.408567	1069	278
chr3	155542399	155603145	60747	2	2	42480031	0.416695	1098	249
chr3	155603146	155661098	57953	0	0	42419284	0.382085	813	265
chr3	155661099	155721388	60290	0	0	42361331	0.402604	911	303
chr3	155721389	155777639	56251	0	0	42301041	0.41233	891	290
chr3	155777640	155836746	59107	0	0	42244790	0.404131	908	248
chr3	155836747	155887910	51164	1	0	42185683	0.398092	733	248
chr3	155887911	155946098	58188	0	0	42134519	0.411511	906	290
chr3	155946099	156004378	58280	0	0	42076331	0.395127	829	277
chr3	156004379	156055480	51102	0	1	42018051	0.402254	724	261
chr3	156055481	156107044	51564	0	0	41966949	0.412323	843	243
chr3	156107045	156159164	52120	0	0	41915385	0.404643	744	248
chr3	156159165	156209752	50588	0	0	41863265	0.388906	675	221
chr3	156209753	156261936	52184	1	0	41812677	0.397267	756	270
chr3	156261937	156317053	55117	0	1	41760493	0.390315	736	284
chr3	156317054	156368767	51714	0	0	41705376	0.410295	820	262
chr3	156368768	156420327	51560	2	1	41653662	0.386734	708	233
chr3	156420328	156475992	55665	0	0	41602102	0.405389	892	233
chr3	156475993	156529139	53147	1	0	41546437	0.387849	729	274
chr3	156529140	156582733	53594	1	2	41493290	0.385024	745	214
chr3	156582734	156641374	58641	0	0	41439696	0.361351	643	306
chr3	156641375	156699742	58368	0	0	41381055	0.347159	599	267
chr3	156699743	156752964	53222	0	0	41322687	0.36483	644	220
chr3	156752965	156804264	51300	1	0	41269465	0.409513	776	280
chr3	156804265	156855245	50981	1	2	41218165	0.451776	969	255
chr3	156855246	156908754	53509	1	2	41167184	0.41393	826	247
chr3	156908755	156965545	56791	0	0	41113675	0.393724	826	293
chr3	156965546	157018130	52585	1	0	41056884	0.388019	678	295
chr3	157018131	157075873	57743	0	0	41004299	0.379717	740	288
chr3	157075874	157127976	52103	0	0	40946556	0.389479	716	268
chr3	157127977	157181841	53865	1	1	40894453	0.391182	736	276
chr3	157181842	157233701	51860	0	0	40840588	0.375607	640	271
chr3	157233702	157286419	52718	1	1	40788728	0.374995	664	239
chr3	157286420	157340483	54064	0	0	40736010	0.408812	841	256
chr3	157340484	157393094	52611	0	0	40681946	0.397046	746	272
chr3	157393095	157455007	61913	0	0	40629335	0.384136	784	298
chr3	157455008	157507670	52663	0	0	40567422	0.381027	689	236
chr3	157507671	157562429	54759	0	0	40514759	0.378641	721	256
chr3	157562430	157625541	63112	0	0	40460000	0.398197	856	308
chr3	157625542	157677734	52193	0	0	40396888	0.38166	697	244
chr3	157677735	157735356	57622	0	0	40344695	0.378015	711	294
chr3	157735357	157801232	65876	0	0	40287073	0.371562	803	293
chr3	157801233	157853665	52433	2	5	40221197	0.390575	669	209
chr3	157853666	157909699	56034	0	0	40168764	0.353874	662	261
chr3	157909700	157966983	57284	0	0	40112730	0.35242	556	264
chr3	157966984	158023260	56277	0	0	40055446	0.352169	629	241
chr3	158023261	158081624	58364	0	0	39999169	0.37261	775	276
chr3	158081625	158135962	54338	0	0	39940805	0.343829	589	255
chr3	158135963	158194931	58969	0	0	39886467	0.34703	596	267
chr3	158194932	158253980	59049	0	0	39827498	0.35457	644	244
chr3	158253981	158308688	54708	1	1	39768449	0.388298	752	283
chr3	158308689	158370938	62250	1	1	39713741	0.385269	833	285
chr3	158370939	158424094	53156	2	0	39651491	0.371059	710	213
chr3	158424095	158478774	54680	0	1	39598335	0.446489	996	289
chr3	158478775	158530081	51307	1	1	39543655	0.402011	716	238
chr3	158530082	158584779	54698	0	0	39492348	0.406779	854	284
chr3	158584780	158637927	53148	0	0	39437650	0.397945	772	259
chr3	158637928	158691233	53306	0	0	39384502	0.399298	744	270
chr3	158691234	158747493	56260	0	0	39331196	0.389495	700	279
chr3	158747494	158800869	53376	2	0	39274936	0.375581	640	283
chr3	158800870	158863043	62174	0	0	39221560	0.397095	858	293
chr3	158863044	158917397	54354	0	0	39159386	0.39355	784	269
chr3	158917398	158969596	52199	0	0	39105032	0.392345	710	226
chr3	158969597	159021507	51911	2	0	39052833	0.372888	610	239
chr3	159021508	159076011	54504	0	0	39000922	0.370762	619	276
chr3	159076012	159138004	61993	0	0	38946418	0.383979	802	340
chr3	159138005	159196715	58711	0	0	38884425	0.382381	727	328
chr3	159196716	159257604	60889	0	0	38825714	0.382861	740	295
chr3	159257605	159317999	60395	0	0	38764825	0.37619	709	334
chr3	159318000	159369742	51743	0	0	38704430	0.392343	720	253
chr3	159369743	159425845	56103	0	0	38652687	0.399658	755	261
chr3	159425846	159484383	58538	0	1	38596584	0.417216	940	240
chr3	159484384	159537515	53132	0	0	38538046	0.414082	850	243
chr3	159537516	159588927	51412	0	0	38484914	0.395316	751	237
chr3	159588928	159640976	52049	0	0	38433502	0.397971	810	254
chr3	159640977	159694456	53480	0	0	38381453	0.41178	848	279
chr3	159694457	159750770	56314	1	1	38327973	0.428739	996	271
chr3	159750771	159809952	59182	0	1	38271659	0.45431	1350	331
chr3	159809953	159867086	57134	0	0	38212477	0.427731	1048	295
chr3	159867087	159920568	53482	0	0	38155343	0.427621	929	284
chr3	159920569	159974728	54160	1	1	38101861	0.403379	790	247
chr3	159974729	160027557	52829	1	0	38047701	0.365216	650	213
chr3	160027558	160088242	60685	0	0	37994872	0.361654	725	267
chr3	160088243	160141671	53429	3	1	37934187	0.367123	650	197
chr3	160141672	160196225	54554	1	1	37880758	0.411482	877	253
chr3	160196226	160253359	57134	2	0	37826204	0.383484	890	251
chr3	160253360	160305982	52623	0	1	37769070	0.389735	713	209
chr3	160305983	160359568	53586	0	0	37716447	0.379838	683	276
chr3	160359569	160412612	53044	1	0	37662861	0.382004	739	249
chr3	160412613	160465832	53220	0	0	37609817	0.391808	710	253
chr3	160465833	160518394	52562	1	1	37556597	0.383109	709	268
chr3	160518395	160571204	52810	0	0	37504035	0.378053	677	253
chr3	160571205	160625589	54385	0	0	37451225	0.376648	697	255
chr3	160625590	160680621	55032	0	0	37396840	0.380633	717	268
chr3	160680622	160745219	64598	0	0	37341808	0.38495	855	337
chr3	160745220	160803694	58475	1	0	37277210	0.403301	837	299
chr3	160803695	160858941	55247	0	1	37218735	0.393831	804	283
chr3	160858942	160917659	58718	0	1	37163488	0.383698	799	263
chr3	160917660	160970858	53199	1	1	37104770	0.367751	696	201
chr3	160970859	161026219	55361	0	0	37051571	0.388992	783	260
chr3	161026220	161077750	51531	1	0	36996210	0.389571	699	234
chr3	161077751	161130488	52738	0	1	36944679	0.380845	653	222
chr3	161130489	161182987	52499	0	0	36891941	0.373379	637	238
chr3	161182988	161235274	52287	1	0	36839442	0.374931	613	217
chr3	161235275	161287523	52249	0	0	36787155	0.374572	610	221
chr3	161287524	161339305	51782	0	0	36734906	0.360396	591	239
chr3	161339306	161391370	52065	0	0	36683124	0.364045	566	220
chr3	161391371	161450175	58805	0	0	36631059	0.370428	670	258
chr3	161450176	161505660	55485	0	0	36572254	0.357448	617	267
chr3	161505661	161559048	53388	0	0	36516769	0.36422	603	256
chr3	161559049	161613121	54073	0	0	36463381	0.383056	688	238
chr3	161613122	161668924	55803	0	0	36409308	0.361199	608	244
chr3	161668925	161720618	51694	0	0	36353505	0.367025	679	239
chr3	161720619	161773836	53218	0	0	36301811	0.352268	560	204
chr3	161773837	161825598	51762	0	0	36248593	0.342433	517	250
chr3	161825599	161878727	53129	0	0	36196831	0.347381	547	220
chr3	161878728	161932749	54022	0	0	36143702	0.34523	525	268
chr3	161932750	161987698	54949	0	0	36089680	0.352254	564	246
chr3	161987699	162042694	54996	0	0	36034731	0.351771	584	272
chr3	162042695	162095274	52580	0	0	35979735	0.349943	618	230
chr3	162095275	162156552	61278	0	0	35927155	0.351725	616	249
chr3	162156553	162214019	57467	0	0	35865877	0.343745	593	272
chr3	162214020	162266725	52706	0	0	35808410	0.340872	505	196
chr3	162266726	162322106	55381	0	0	35755704	0.367563	670	246
chr3	162322107	162376165	54059	0	0	35700323	0.364361	657	239
chr3	162376166	162429483	53318	0	0	35646264	0.352676	600	212
chr3	162429484	162486283	56800	0	0	35592946	0.361585	666	216
chr3	162486284	162537100	50817	0	0	35536146	0.343507	507	215
chr3	162537101	162592155	55055	0	0	35485329	0.343783	578	249
chr3	162592156	162643157	51002	0	0	35430274	0.32783	495	225
chr3	162643158	162699063	55906	0	0	35379272	0.34964	547	303
chr3	162699064	162752482	53419	0	0	35323366	0.332878	531	241
chr3	162752483	162804902	52420	0	0	35269947	0.353262	593	192
chr3	162804903	162857702	52800	0	0	35217527	0.339962	513	259
chr3	162857703	162916147	58445	1	0	35164727	0.347694	593	243
chr3	162916148	162975519	59372	0	0	35106282	0.341036	563	269
chr3	162975520	163028467	52948	0	0	35046910	0.338294	500	241
chr3	163028468	163088134	59667	0	0	34993962	0.351132	628	278
chr3	163088135	163140892	52758	0	0	34934295	0.328424	499	229
chr3	163140893	163201176	60284	0	0	34881537	0.347439	601	291
chr3	163201177	163256088	54912	0	0	34821253	0.349541	604	224
chr3	163256089	163308222	52134	0	0	34766341	0.335482	509	263
chr3	163308223	163364283	56061	0	0	34714207	0.342591	523	246
